"ifp_id","ctt","cond","training","team","user_id","forecast_id","fcast_type","answer_option","value","fcast_date","expertise","q_status","viewtime","year","timestamp"
"1004-0","1a",1,"a",NA,"3364",-200868,0,"b",0.95,"2011-08-31",3,"closed",NA,1,"2011-08-31 17:28:12"
"1005-0","1a",1,"a",NA,"3364",-200867,0,"a",0.8,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:28:47"
"1005-0","1a",1,"a",NA,"3364",-200867,0,"b",0.2,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:28:47"
"1006-0","1a",1,"a",NA,"3364",-200866,0,"a",0.6,"2011-08-31",3,"closed",NA,1,"2011-08-31 17:29:01"
"1006-0","1a",1,"a",NA,"3364",-200866,0,"b",0.4,"2011-08-31",3,"closed",NA,1,"2011-08-31 17:29:01"
"1001-0","1a",1,"a",NA,"1533",-200865,0,"a",0.1,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:29:54"
"1001-0","1a",1,"a",NA,"1533",-200865,1,"b",0.9,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:29:54"
"1008-0","1a",1,"a",NA,"3364",-200863,1,"a",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:31:15"
"1008-0","1a",1,"a",NA,"3364",-200863,0,"b",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:31:15"
"1006-0","1a",1,"a",NA,"3322",-200862,0,"a",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 17:31:49"
"1006-0","1a",1,"a",NA,"3322",-200862,0,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 17:31:49"
"1001-0","1a",1,"a",NA,"5109",-200861,0,"a",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:36:55"
"1001-0","1a",1,"a",NA,"5109",-200861,0,"b",0.75,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:36:55"
"1006-0","1a",1,"a",NA,"5109",-200860,0,"a",0.2,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:37:19"
"1006-0","1a",1,"a",NA,"5109",-200860,0,"b",0.8,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:37:19"
"1008-0","1a",1,"a",NA,"5109",-200859,1,"a",0.4,"2011-08-31",1,"closed",NA,1,"2011-08-31 17:37:46"
"1008-0","1a",1,"a",NA,"5109",-200859,1,"b",0.6,"2011-08-31",1,"closed",NA,1,"2011-08-31 17:37:46"
"1003-0","1a",1,"a",NA,"2602",-200857,1,"a",0,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:38:06"
"1003-0","1a",1,"a",NA,"2602",-200857,0,"b",1,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:38:06"
"1006-0","1a",1,"a",NA,"2602",-200855,0,"a",1,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:38:25"
"1006-0","1a",1,"a",NA,"2602",-200855,0,"b",0,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:38:25"
"1005-0","1a",1,"a",NA,"5109",-200854,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:38:36"
"1005-0","1a",1,"a",NA,"5109",-200854,1,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:38:36"
"1004-0","1a",1,"a",NA,"5109",-200853,1,"a",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:38:51"
"1004-0","1a",1,"a",NA,"5109",-200853,0,"b",0.75,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:38:51"
"1003-0","1a",1,"a",NA,"5109",-200852,0,"a",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:39:09"
"1003-0","1a",1,"a",NA,"5109",-200852,0,"b",0.75,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:39:09"
"1002-0","1a",1,"a",NA,"1533",-200850,0,"a",0.05,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:39:56"
"1002-0","1a",1,"a",NA,"1533",-200850,0,"b",0.85,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:39:56"
"1002-0","1a",1,"a",NA,"1533",-200850,0,"c",0.1,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:39:56"
"1002-0","1a",1,"a",NA,"5109",-200849,0,"a",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:40:08"
"1002-0","1a",1,"a",NA,"5109",-200849,0,"b",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:40:08"
"1002-0","1a",1,"a",NA,"5109",-200849,0,"c",0.1,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:40:08"
"1004-0","1a",1,"a",NA,"2602",-200848,0,"a",0,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:40:43"
"1004-0","1a",1,"a",NA,"2602",-200848,0,"b",1,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:40:43"
"1008-0","1a",1,"a",NA,"2602",-200846,0,"a",0.25,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:42:28"
"1008-0","1a",1,"a",NA,"2602",-200846,0,"b",0.75,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:42:28"
"1002-0","1a",1,"a",NA,"2602",-200844,0,"a",0.45,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:43:26"
"1002-0","1a",1,"a",NA,"2602",-200844,0,"b",0.55,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:43:26"
"1002-0","1a",1,"a",NA,"2602",-200844,0,"c",0,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:43:26"
"1001-0","1a",1,"a",NA,"2602",-200843,0,"a",0.65,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:44:35"
"1001-0","1a",1,"a",NA,"2602",-200843,1,"b",0.35,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:44:35"
"1005-0","1a",1,"a",NA,"2602",-200841,1,"a",0.85,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:48:24"
"1005-0","1a",1,"a",NA,"2602",-200841,0,"b",0.15,"2011-08-31",5,"closed",NA,1,"2011-08-31 17:48:24"
"1003-0","1a",1,"a",NA,"1533",-200840,0,"a",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:49:24"
"1003-0","1a",1,"a",NA,"1533",-200840,1,"b",0.35,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:49:24"
"1008-0","1a",1,"a",NA,"5187",-200839,1,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:49:39"
"1008-0","1a",1,"a",NA,"5187",-200839,0,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:49:39"
"1004-0","1a",1,"a",NA,"1533",-200838,0,"a",0.2,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:51:58"
"1004-0","1a",1,"a",NA,"1533",-200838,0,"b",0.8,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:51:58"
"1005-0","1a",1,"a",NA,"1533",-200837,1,"a",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:53:35"
"1005-0","1a",1,"a",NA,"1533",-200837,1,"b",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:53:35"
"1006-0","1a",1,"a",NA,"1533",-200836,1,"a",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:56:25"
"1006-0","1a",1,"a",NA,"1533",-200836,1,"b",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:56:25"
"1008-0","1a",1,"a",NA,"1533",-200834,1,"a",0.3,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:59:40"
"1008-0","1a",1,"a",NA,"1533",-200834,1,"b",0.7,"2011-08-31",2,"closed",NA,1,"2011-08-31 17:59:40"
"1002-0","1a",1,"a",NA,"5187",-200832,1,"a",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:00:07"
"1002-0","1a",1,"a",NA,"5187",-200832,1,"b",0.35,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:00:07"
"1002-0","1a",1,"a",NA,"5187",-200832,1,"c",0,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:00:07"
"1001-0","1a",1,"a",NA,"3126",-200830,0,"a",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:07:35"
"1001-0","1a",1,"a",NA,"3126",-200830,0,"b",0.9,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:07:35"
"1002-0","1a",1,"a",NA,"3126",-200829,1,"a",0.3,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:08:36"
"1002-0","1a",1,"a",NA,"3126",-200829,1,"b",0.4,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:08:36"
"1002-0","1a",1,"a",NA,"3126",-200829,0,"c",0.3,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:08:36"
"1003-0","1a",1,"a",NA,"3126",-200828,0,"a",0.05,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:09:17"
"1003-0","1a",1,"a",NA,"3126",-200828,1,"b",0.95,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:09:17"
"1004-0","1a",1,"a",NA,"3126",-200827,1,"a",0,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:09:31"
"1004-0","1a",1,"a",NA,"3126",-200827,0,"b",1,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:09:31"
"1005-0","1a",1,"a",NA,"3126",-200826,0,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 18:09:48"
"1005-0","1a",1,"a",NA,"3126",-200826,0,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 18:09:48"
"1006-0","1a",1,"a",NA,"3126",-200825,0,"a",0.5,"2011-08-31",5,"closed",NA,1,"2011-08-31 18:10:02"
"1006-0","1a",1,"a",NA,"3126",-200825,0,"b",0.5,"2011-08-31",5,"closed",NA,1,"2011-08-31 18:10:02"
"1008-0","1a",1,"a",NA,"3126",-200823,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:10:43"
"1008-0","1a",1,"a",NA,"3126",-200823,1,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:10:43"
"1004-0","1a",1,"a",NA,"5187",-200821,1,"a",0.85,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:15:42"
"1004-0","1a",1,"a",NA,"5187",-200821,0,"b",0.15,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:15:42"
"1003-0","1a",1,"a",NA,"951",-200820,0,"a",0.9,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:31:26"
"1003-0","1a",1,"a",NA,"951",-200820,0,"b",0.1,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:31:26"
"1004-0","1a",1,"a",NA,"951",-200818,0,"a",0.9,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:35:34"
"1004-0","1a",1,"a",NA,"951",-200818,0,"b",0.1,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:35:34"
"1001-0","1a",1,"a",NA,"951",-200817,0,"a",0.3,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:35:59"
"1001-0","1a",1,"a",NA,"951",-200817,1,"b",0.7,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:35:59"
"1001-0","1a",1,"a",NA,"634",-200816,1,"a",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:40:46"
"1001-0","1a",1,"a",NA,"634",-200816,1,"b",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:40:46"
"1006-0","1a",1,"a",NA,"951",-200815,1,"a",0.6,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:41:07"
"1006-0","1a",1,"a",NA,"951",-200815,1,"b",0.4,"2011-08-31",4,"closed",NA,1,"2011-08-31 18:41:07"
"1002-0","1a",1,"a",NA,"951",-200814,1,"a",0.35,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:41:57"
"1002-0","1a",1,"a",NA,"951",-200814,1,"b",0.5,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:41:57"
"1002-0","1a",1,"a",NA,"951",-200814,1,"c",0.15,"2011-08-31",3,"closed",NA,1,"2011-08-31 18:41:57"
"1002-0","1a",1,"a",NA,"634",-200813,0,"a",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:42:25"
"1002-0","1a",1,"a",NA,"634",-200813,0,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:42:25"
"1002-0","1a",1,"a",NA,"634",-200813,0,"c",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:42:25"
"1005-0","1a",1,"a",NA,"951",-200811,0,"a",0.35,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:59:19"
"1005-0","1a",1,"a",NA,"951",-200811,0,"b",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 18:59:19"
"1001-0","1a",1,"a",NA,"4971",-200810,0,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:02:21"
"1001-0","1a",1,"a",NA,"4971",-200810,0,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:02:21"
"1008-0","1a",1,"a",NA,"951",-200809,0,"a",0.05,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:02:22"
"1008-0","1a",1,"a",NA,"951",-200809,0,"b",0.95,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:02:22"
"1002-0","1a",1,"a",NA,"4971",-200808,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:04:19"
"1002-0","1a",1,"a",NA,"4971",-200808,0,"b",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:04:19"
"1002-0","1a",1,"a",NA,"4971",-200808,0,"c",0.25,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:04:19"
"1003-0","1a",1,"a",NA,"4971",-200806,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:05:25"
"1003-0","1a",1,"a",NA,"4971",-200806,0,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:05:25"
"1002-0","1a",1,"a",NA,"1974",-200805,0,"a",0.6,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:05:40"
"1002-0","1a",1,"a",NA,"1974",-200805,1,"b",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:05:40"
"1002-0","1a",1,"a",NA,"1974",-200805,1,"c",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:05:40"
"1004-0","1a",1,"a",NA,"4971",-200804,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:06:07"
"1004-0","1a",1,"a",NA,"4971",-200804,0,"b",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:06:07"
"1005-0","1a",1,"a",NA,"4971",-200803,0,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:06:28"
"1005-0","1a",1,"a",NA,"4971",-200803,0,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 19:06:28"
"1006-0","1a",1,"a",NA,"4971",-200801,0,"a",0.3,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:07:32"
"1006-0","1a",1,"a",NA,"4971",-200801,0,"b",0.7,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:07:32"
"1001-0","1a",1,"a",NA,"4033",-200800,1,"a",0.05,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:08:36"
"1001-0","1a",1,"a",NA,"4033",-200800,1,"b",0.95,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:08:36"
"1008-0","1a",1,"a",NA,"4971",-200798,1,"a",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:09:27"
"1008-0","1a",1,"a",NA,"4971",-200798,1,"b",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:09:27"
"1004-0","1a",1,"a",NA,"4971",-200796,0,"a",0.55,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:11:14"
"1004-0","1a",1,"a",NA,"4971",-200796,0,"b",0.45,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:11:14"
"1008-0","1a",1,"a",NA,"4971",-200795,1,"a",0.45,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:12:31"
"1008-0","1a",1,"a",NA,"4971",-200795,1,"b",0.55,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:12:31"
"1002-0","1a",1,"a",NA,"4033",-200794,0,"a",0.7,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:14:54"
"1002-0","1a",1,"a",NA,"4033",-200794,0,"b",0.3,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:14:54"
"1002-0","1a",1,"a",NA,"4033",-200794,1,"c",0,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:14:54"
"1004-0","1a",1,"a",NA,"4420",-200792,1,"a",0.02,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:15:45"
"1004-0","1a",1,"a",NA,"4420",-200792,0,"b",0.98,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:15:45"
"1002-0","1a",1,"a",NA,"4420",-200791,0,"a",0.7,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:16:29"
"1002-0","1a",1,"a",NA,"4420",-200791,0,"b",0.2,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:16:29"
"1002-0","1a",1,"a",NA,"4420",-200791,0,"c",0.1,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:16:29"
"1003-0","1a",1,"a",NA,"4033",-200789,1,"a",0.35,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:20:30"
"1003-0","1a",1,"a",NA,"4033",-200789,1,"b",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:20:30"
"1004-0","1a",1,"a",NA,"2407",-200787,0,"a",0.2,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:26:39"
"1004-0","1a",1,"a",NA,"2407",-200787,0,"b",0.8,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:26:39"
"1002-0","1a",1,"a",NA,"3425",-200786,1,"a",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:29:04"
"1002-0","1a",1,"a",NA,"3425",-200786,1,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:29:04"
"1002-0","1a",1,"a",NA,"3425",-200786,0,"c",0,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:29:04"
"1006-0","1a",1,"a",NA,"3425",-200785,0,"a",0.9,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:29:55"
"1006-0","1a",1,"a",NA,"3425",-200785,1,"b",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:29:55"
"1004-0","1a",1,"a",NA,"3425",-200783,1,"a",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:31:45"
"1004-0","1a",1,"a",NA,"3425",-200783,0,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:31:45"
"1003-0","1a",1,"a",NA,"3425",-200782,0,"a",0.1,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:32:09"
"1003-0","1a",1,"a",NA,"3425",-200782,1,"b",0.9,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:32:09"
"1001-0","1a",1,"a",NA,"3425",-200781,1,"a",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:32:54"
"1001-0","1a",1,"a",NA,"3425",-200781,0,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:32:54"
"1001-0","1a",1,"a",NA,"4111",-200780,0,"a",0.4,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:41:33"
"1001-0","1a",1,"a",NA,"4111",-200780,0,"b",0.6,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:41:33"
"1002-0","1a",1,"a",NA,"4111",-200779,1,"a",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:42:09"
"1002-0","1a",1,"a",NA,"4111",-200779,1,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:42:09"
"1002-0","1a",1,"a",NA,"4111",-200779,1,"c",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:42:09"
"1003-0","1a",1,"a",NA,"4111",-200778,0,"a",0.3,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:42:32"
"1003-0","1a",1,"a",NA,"4111",-200778,0,"b",0.7,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:42:32"
"1004-0","1a",1,"a",NA,"4111",-200777,0,"a",0.35,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:43:16"
"1004-0","1a",1,"a",NA,"4111",-200777,1,"b",0.65,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:43:16"
"1005-0","1a",1,"a",NA,"4111",-200776,1,"a",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:43:42"
"1005-0","1a",1,"a",NA,"4111",-200776,1,"b",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:43:42"
"1006-0","1a",1,"a",NA,"4111",-200775,0,"a",0.2,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:44:05"
"1006-0","1a",1,"a",NA,"4111",-200775,0,"b",0.8,"2011-08-31",3,"closed",NA,1,"2011-08-31 19:44:05"
"1008-0","1a",1,"a",NA,"4111",-200773,0,"a",0.65,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:45:02"
"1008-0","1a",1,"a",NA,"4111",-200773,0,"b",0.35,"2011-08-31",2,"closed",NA,1,"2011-08-31 19:45:02"
"1006-0","1a",1,"a",NA,"4980",-200771,0,"a",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:02:24"
"1006-0","1a",1,"a",NA,"4980",-200771,0,"b",0.9,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:02:24"
"1004-0","1a",1,"a",NA,"4647",-200770,0,"a",0.75,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:02:32"
"1004-0","1a",1,"a",NA,"4647",-200770,0,"b",0.25,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:02:32"
"1001-0","1a",1,"a",NA,"3505",-200768,0,"a",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 20:27:52"
"1001-0","1a",1,"a",NA,"3505",-200768,1,"b",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 20:27:52"
"1002-0","1a",1,"a",NA,"3505",-200767,1,"a",0.3,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:30:49"
"1002-0","1a",1,"a",NA,"3505",-200767,0,"b",0.65,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:30:49"
"1002-0","1a",1,"a",NA,"3505",-200767,0,"c",0.05,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:30:49"
"1003-0","1a",1,"a",NA,"3505",-200766,0,"a",0.3,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:32:06"
"1003-0","1a",1,"a",NA,"3505",-200766,0,"b",0.7,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:32:06"
"1004-0","1a",1,"a",NA,"3505",-200765,1,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 20:39:20"
"1004-0","1a",1,"a",NA,"3505",-200765,1,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 20:39:20"
"1006-0","1a",1,"a",NA,"3505",-200764,1,"a",0.25,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:39:57"
"1006-0","1a",1,"a",NA,"3505",-200764,1,"b",0.75,"2011-08-31",3,"closed",NA,1,"2011-08-31 20:39:57"
"1005-0","1a",1,"a",NA,"3505",-200763,0,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 20:42:39"
"1005-0","1a",1,"a",NA,"3505",-200763,0,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 20:42:39"
"1008-0","1a",1,"a",NA,"3505",-200761,1,"a",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 20:48:49"
"1008-0","1a",1,"a",NA,"3505",-200761,1,"b",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 20:48:49"
"1006-0","1a",1,"a",NA,"2233",-200759,0,"a",0.01,"2011-08-31",4,"closed",NA,1,"2011-08-31 20:58:25"
"1006-0","1a",1,"a",NA,"2233",-200759,0,"b",0.99,"2011-08-31",4,"closed",NA,1,"2011-08-31 20:58:25"
"1001-0","1a",1,"a",NA,"2043",-200758,0,"a",0.05,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:07:28"
"1001-0","1a",1,"a",NA,"2043",-200758,0,"b",0.95,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:07:28"
"1002-0","1a",1,"a",NA,"2043",-200757,0,"a",0.6,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:07:51"
"1002-0","1a",1,"a",NA,"2043",-200757,0,"b",0.3,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:07:51"
"1002-0","1a",1,"a",NA,"2043",-200757,0,"c",0.1,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:07:51"
"1003-0","1a",1,"a",NA,"2043",-200756,0,"a",0,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:03"
"1003-0","1a",1,"a",NA,"2043",-200756,1,"b",1,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:03"
"1004-0","1a",1,"a",NA,"2043",-200755,1,"a",0,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:16"
"1004-0","1a",1,"a",NA,"2043",-200755,0,"b",1,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:16"
"1005-0","1a",1,"a",NA,"2043",-200754,0,"a",0.5,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:08:28"
"1005-0","1a",1,"a",NA,"2043",-200754,0,"b",0.5,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:08:28"
"1006-0","1a",1,"a",NA,"2043",-200753,0,"a",0.75,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:43"
"1006-0","1a",1,"a",NA,"2043",-200753,0,"b",0.25,"2011-08-31",4,"closed",NA,1,"2011-08-31 21:08:43"
"1008-0","1a",1,"a",NA,"2043",-200751,0,"a",0.5,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:09:18"
"1008-0","1a",1,"a",NA,"2043",-200751,0,"b",0.5,"2011-08-31",3,"closed",NA,1,"2011-08-31 21:09:18"
"1001-0","1a",1,"a",NA,"4023",-200748,0,"a",0.6,"2011-08-31",2,"closed",NA,1,"2011-08-31 23:02:31"
"1001-0","1a",1,"a",NA,"4023",-200748,0,"b",0.4,"2011-08-31",2,"closed",NA,1,"2011-08-31 23:02:31"
"1002-0","1a",1,"a",NA,"4023",-200747,0,"a",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 23:02:57"
"1002-0","1a",1,"a",NA,"4023",-200747,0,"b",0,"2011-08-31",2,"closed",NA,1,"2011-08-31 23:02:57"
"1002-0","1a",1,"a",NA,"4023",-200747,0,"c",0.5,"2011-08-31",2,"closed",NA,1,"2011-08-31 23:02:57"
"1003-0","1a",1,"a",NA,"4023",-200746,0,"a",0.4,"2011-08-31",3,"closed",NA,1,"2011-08-31 23:03:15"
"1003-0","1a",1,"a",NA,"4023",-200746,0,"b",0.6,"2011-08-31",3,"closed",NA,1,"2011-08-31 23:03:15"
"1004-0","1a",1,"a",NA,"4023",-200745,0,"a",0.01,"2011-08-31",3,"closed",NA,1,"2011-08-31 23:03:39"
"1004-0","1a",1,"a",NA,"4023",-200745,0,"b",0.99,"2011-08-31",3,"closed",NA,1,"2011-08-31 23:03:39"
"1005-0","1a",1,"a",NA,"4023",-200744,0,"a",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 23:03:56"
"1005-0","1a",1,"a",NA,"4023",-200744,1,"b",0.5,"2011-08-31",1,"closed",NA,1,"2011-08-31 23:03:56"
